"games_played","games_started","three_points_made","rebounds","assists_turnover_ratio","steals","blocks","true_shooting_att","true_shooting_pct","efficiency","points_off_turnovers","effective_fg_pct","height","weight","experience","age","Ratings_2k","total_fouls","Salary_pct","year","name","full_name","primary_position","All_Nba","All_Nba_team"
0.61,0.12,0.16,0.14,0.12,0.31,0.02,0.17,0.48,0.25,0,0.48,0.15,0.07,0.05,0.21,0.21,0.31,0.0377578546428917,2014,"Heat","Shabazz Napier","PG","0","0"
0.74,0.76,0.09,0.22,0.11,0.48,0.09,0.69,0.5,0.53,0.03,0.48,0.35,0.3,0.52,0.58,0.65,0.35,0.458245278930843,2014,"Heat","Dwyane Wade","SG","0","0"
0.74,0.04,0.09,0.18,0.09,0.16,0.07,0.16,0.5,0.25,0,0.47,0.45,0.28,0,0.25,0.18,0.3,0.0154123789536084,2014,"Heat","James Ennis III","SF","0","0"
0.72,0.24,0.01,0.31,0.08,0.17,0.28,0.15,0.58,0.34,0,0.59,0.65,0.42,0.62,0.75,0.26,0.31,0.164147060530079,2014,"Heat","Chris Andersen","PF","0","0"
0.87,0.88,0.2,0.33,0.1,0.36,0.08,0.43,0.52,0.46,0.01,0.52,0.6,0.38,0.48,0.46,0.41,0.32,0.296742151326921,2014,"Heat","Luol Deng","SF","0","0"
0.2,0.05,0.09,0.17,0.12,0.29,0.05,0.12,0.57,0.27,0,0.6,0.65,0.4,0.33,0.38,0.21,0.49,0.162008164396256,2014,"Heat","Josh McRoberts","PF","0","0"
0.98,0.99,0.48,0.35,0.14,0.77,0.2,0.77,0.56,0.78,0,0.51,0.4,0.3,0.33,0.29,0.82,0.54,0.449959928644227,2014,"Rockets","James Harden","SG","1","1"
0.99,0.99,0.44,0.35,0.11,0.75,0.06,0.4,0.5,0.46,0,0.51,0.55,0.28,0.48,0.46,0.32,0.48,0.262050111594753,2014,"Rockets","Trevor Ariza","SF","0","0"
0.99,0.17,0.19,0.12,0.19,0.24,0.01,0.31,0.16,0.34,0,0.16,0.1,0.12,0.33,0.33,0.32,0.24,0.0915773702753456,2014,"Pistons","D.J. Augustin","PG","0","0"
0.67,0,0.12,0.07,0.07,0.1,0.01,0.2,0.5,0.21,0,0.5,0.3,0.22,0.48,0.54,0.32,0.22,0.137410858857283,2014,"Magic","Ben Gordon","SG","0","0"
0.41,0.43,0.29,0.36,0.12,0.54,0.05,0.8,0.44,0.54,0.03,0.41,0.45,0.26,0.86,0.75,0.62,0.4,0.717968380895154,2014,"Lakers","Kobe Bryant","SG","0","0"
0.56,0,0.08,0.09,0.19,0.17,0.02,0.13,0.47,0.23,0,0.48,0.25,0.07,0.52,0.62,0.32,0.29,0.0839384555116894,2014,"Magic","Luke Ridnour","PG","0","0"
0.94,0.77,0.21,0.4,0.1,0.55,0.08,0.29,0,0.42,0,0,0.4,0.42,0.19,0.46,0.32,0.49,0.174077649722833,2014,"Suns","P.J. Tucker","SF","0","0"
0.62,0.02,0.15,0.1,0.11,0.2,0.03,0.21,0.44,0.22,0.01,0.45,0.3,0.22,0.52,0.62,0.32,0.32,0.0441699596955047,2014,"Magic","Willie Green","SG","0","0"
0.09,0,0.05,0.04,0.15,0.3,0.04,0.09,0.32,0.14,0,0.32,0.15,0.12,0.05,0.21,0.32,0.26,0.0150476360514733,2014,"Cavaliers","Will Cherry","PG","0","0"
0.99,0.77,0.02,0.27,0.2,0.7,0.07,0.33,0.42,0.43,0.01,0.43,0.3,0.17,0.1,0.08,0.35,0.48,0.0731779746190128,2014,"Magic","Elfrid Payton","PG","0","0"
0.89,0.9,0.01,0.68,0.08,0.29,0.2,0.6,0.51,0.68,0,0.52,0.7,0.5,0.14,0.21,0.56,0.62,0.0839769556420983,2014,"Magic","Nikola Vucevic","C","0","0"
0.82,0.77,0.24,0.4,0.08,0.41,0.14,0.53,0.51,0.52,0.01,0.51,0.55,0.33,0.14,0.17,0.44,0.41,0.0726510117229567,2014,"Magic","Tobias Harris","SF","0","0"
0.48,0.04,0.06,0.13,0.07,0.06,0.08,0.17,0.45,0.21,0,0.47,0.6,0.45,0.1,0.25,0.12,0.26,0.0471445531044725,2014,"Magic","Andrew Nicholson","PF","0","0"
0.18,0.09,0.05,0.12,0.15,0.23,0.04,0.11,0.34,0.17,0,0.36,0.45,0.2,0.05,0.17,0.09,0.18,0.0269484541400686,2014,"Magic","Devyn Marble","SG","0","0"
0.87,0.87,0.22,0.26,0.11,0.67,0.07,0.58,0.49,0.5,0.02,0.47,0.35,0.26,0.05,0.17,0.47,0.53,0.152022575017204,2014,"Magic","Victor Oladipo","SG","0","0"
0.7,0.39,0.27,0.17,0.11,0.28,0.01,0.38,0.51,0.35,0.01,0.51,0.5,0.22,0.1,0.12,0.24,0.42,0.0452525466958101,2014,"Magic","Evan Fournier","SG","0","0"
0.71,0.18,0,0.31,0.01,0.11,0.23,0.11,0.53,0.28,0,0.56,0.75,0.42,0.05,0.29,0.21,0.5,0.0248585387277094,2014,"Magic","Dewayne Dedmon","C","0","0"
0.54,0.05,0.04,0.15,0.07,0.29,0.05,0.13,0.42,0.21,0,0.43,0.5,0.3,0.1,0.12,0.32,0.3,0.0575945885011541,2014,"Magic","Maurice Harkless","SF","0","0"
0.67,0.67,0.38,0.26,0.18,0.42,0.11,0.34,0.47,0.39,0,0.49,0.2,0.1,0.1,0.33,0.35,0.69,0.0278762461716032,2014,"Rockets","Patrick Beverley","PG","0","0"
0.61,0.21,0.04,0.24,0.08,0.25,0.21,0.18,0.51,0.31,0,0.52,0.6,0.45,0.14,0.25,0.24,0.46,0.0278762461716032,2014,"Magic","Kyle O'Quinn","C","0","0"
0.68,0.02,0.21,0.07,0.14,0.09,0.04,0.13,0.52,0.19,0,0.52,0.55,0.29,0.57,0.67,0.15,0.24,0.0278762461716032,2014,"Cavaliers","James Jones","SG","0","0"
0.9,0.62,0.34,0.24,0.09,0.25,0.14,0.23,0.51,0.32,0.02,0.53,0.75,0.48,0.38,0.54,0.21,0.53,0.262050081039094,2014,"Magic","Channing Frye","PF","0","0"
0.05,0.02,0.11,0.01,0.06,0.32,0,0.14,0.45,0.16,0,0.45,0.35,0.25,0.33,0.42,0.32,0.33,0.0278762461716032,2014,"Heat","Shannon Brown","SG","0","0"
0.83,0.84,0.33,0.38,0.14,0.64,0.19,0.75,0.54,0.74,0.03,0.54,0.6,0.45,0.67,0.46,0.88,0.42,0.630713640898767,2014,"Cavaliers","LeBron James","SF","1","1"
0.3,0.32,0,0.41,0.08,0.29,0.17,0.29,0.54,0.45,0,0.56,0.7,0.56,0.48,0.58,0.35,0.47,0.296439161411735,2014,"Cavaliers","Anderson Varejao","C","0","0"
0.99,0.18,0,0.5,0.04,0.17,0.2,0.25,0.54,0.43,0.01,0.55,0.6,0.47,0.14,0.21,0.38,0.48,0.156918508267527,2014,"Cavaliers","Tristan Thompson","C","0","0"
0.05,0,0,0.01,0,0,0,0.03,0.38,0.12,0,0.25,0.75,0.42,0,0.17,0.32,0.04,0.0154123789536084,2014,"Cavaliers","Alex Kirk","C","0","0"
0.61,0.01,0.11,0.05,0.07,0.06,0.01,0.08,0.5,0.15,0,0.53,0.45,0.3,0,0.21,0.09,0.25,0.0269484541400686,2014,"Cavaliers","Joe Harris","SG","0","0"
0.26,0.01,0,0.08,0.02,0.04,0.12,0.06,0.45,0.15,0,0.47,0.75,0.52,0.57,0.67,0.32,0.16,0.0675504777796044,2014,"Cavaliers","Brendan Haywood","C","0","0"
0.9,0.91,0.36,0.61,0.11,0.27,0.14,0.5,0.52,0.6,0.01,0.51,0.55,0.46,0.29,0.33,0.5,0.39,0.480216722797639,2014,"Cavaliers","Kevin Love","PF","0","0"
0.9,0.91,0.39,0.2,0.16,0.61,0.07,0.63,0.54,0.6,0.01,0.53,0.25,0.17,0.14,0.17,0.68,0.4,0.215961208258778,2014,"Cavaliers","Kyrie Irving","PG","1","3"
0.8,0.16,0.19,0.12,0.26,0.15,0.01,0.16,0.46,0.25,0,0.47,0.3,0.2,0.05,0.25,0.18,0.47,0.0248585387277094,2014,"Cavaliers","Matthew Dellavedova","PG","0","0"
0.1,0,0,0.03,0.08,0.13,0,0.09,0.39,0.12,0,0.23,0.45,0.3,0.19,0.21,0.32,0.14,0.0329716162085753,2014,"Lakers","Xavier Henry","SF","0","0"
0.5,0,0.37,0.14,0.07,0.22,0.07,0.44,0.48,0.32,0.03,0.45,0.5,0.25,0.33,0.46,0.26,0.43,0.15251818780707,2014,"Lakers","Nick Young","SG","0","0"
0.95,0.3,0,0.47,0.12,0.25,0.34,0.24,0.55,0.47,0.01,0.6,0.6,0.29,0.19,0.29,0.35,0.53,0.0298880613194188,2014,"Lakers","Ed Davis","C","0","0"
0.48,0.05,0.29,0.3,0.07,0.14,0.11,0.29,0,0.32,0,0,0.6,0.41,0.1,0.46,0.15,0.38,0.102824908373353,2014,"Nets","Mirza Teletovic","PF","0","0"
0.89,0.23,0.19,0.17,0.11,0.31,0.02,0.22,0,0.29,0.02,0,0.45,0.3,0.24,0.54,0.15,0.42,0.0389012779603748,2014,"Nets","Alan Anderson","SF","0","0"
0.45,0,0.03,0.04,0.18,0.1,0,0.1,0,0.15,0,0,0.35,0.17,0.19,0.21,0.32,0.11,0.0213835658460632,2014,"Nets","Darius Morris","PG","0","0"
0.96,0.98,0.28,0.3,0.16,0.3,0.05,0.47,0,0.46,0.01,0,0.5,0.4,0.67,0.62,0.44,0.31,0.708214708968327,2014,"Nets","Joe Johnson","SG","0","0"
0.56,0.35,0.07,0.14,0.11,0.27,0.07,0.17,0,0.23,0,0,0.3,0.15,0.05,0.17,0.32,0.25,0.0154123789536084,2014,"Nets","Markel Brown","SG","0","0"
0.39,0.2,0.09,0.13,0.15,0.28,0.01,0.16,0,0.23,0.01,0,0.5,0.24,0.05,0.08,0.18,0.28,0.046777885195817,2014,"Nets","Sergey Karasev","SG","0","0"
0.52,0,0,0.15,0.05,0.07,0.09,0.09,0,0.22,0.01,0,0.75,0.47,0.05,0.42,0.32,0.27,0.0248585387277094,2014,"Nets","Jerome Jordan","C","0","0"
0.6,0.01,0.01,0.18,0.06,0.08,0.11,0.13,0,0.22,0,0,0.6,0.29,0.05,0.21,0.15,0.25,0.0154123789536084,2014,"Nets","Cory Jefferson","PF","0","0"
0.94,0.34,0.22,0.17,0.07,0.18,0.03,0.27,0,0.3,0.02,0,0.5,0.33,0,0.29,0.21,0.27,0.100071843492531,2014,"Nets","Bojan Bogdanovic","SF","0","0"
0.82,0.67,0.24,0.22,0.22,0.38,0.07,0.44,0,0.46,0,0,0.3,0.2,0.43,0.5,0.41,0.48,0.60352109045799,2014,"Nets","Deron Williams","PG","0","0"
0.99,0.55,0,0.39,0.05,0.32,0.21,0.26,0,0.39,0,0,0.7,0.47,0.05,0.25,0.35,0.52,0.0413768669013215,2014,"Nets","Mason Plumlee","PF","0","0"
0.87,0.54,0,0.46,0.04,0.24,0.48,0.52,0,0.57,0.01,0,0.75,0.61,0.29,0.33,0.56,0.59,0.48021669224198,2014,"Nets","Brook Lopez","C","0","0"
0.96,0.33,0.09,0.19,0.15,0.38,0.04,0.39,0,0.41,0.01,0,0.3,0.2,0.48,0.5,0.29,0.37,0.192411045155607,2014,"Nets","Jarrett Jack","PG","0","0"
0.21,0.01,0,0.03,0.03,0.04,0.02,0.03,0.29,0.11,0,0.21,0.6,0.45,0,0.21,0.32,0.09,0.0154123789536084,2014,"Bulls","Cameron Bairstow","PF","0","0"
0.62,0.18,0.12,0.11,0.15,0.11,0.02,0.08,0.44,0.18,0.01,0.47,0.55,0.29,0.67,0.67,0.12,0.29,0.0833884536487062,2014,"Cavaliers","Mike Miller","SG","0","0"
0.91,0.72,0.22,0.26,0.11,0.31,0.16,0.33,0.47,0.36,0,0.48,0.5,0.28,0.19,0.38,0.24,0.44,0.0278762461716032,2014,"Lakers","Wesley Johnson","SF","0","0"
0.06,0,0.22,0.13,0.09,0.2,0,0.25,0.54,0.29,0,0.54,0.3,0.15,0.1,0.29,0.32,0.1,0.0248585387277094,2014,"Lakers","Dwight Buycks","PG","0","0"
0.39,0,0.02,0.08,0.08,0.06,0.1,0.06,0.24,0.13,0,0.23,0.45,0.3,0.29,0.46,0.03,0.17,0.0349175533554691,2014,"Warriors","Brandon Rush","SG","0","0"
0.93,0.94,0.3,0.2,0.1,0.43,0.05,0.47,0.47,0.37,0.04,0.49,0.3,0.1,0.19,0.21,0.38,0.47,0.219636473485528,2014,"Celtics","Avery Bradley","SG","0","0"
0.89,0.37,0.16,0.17,0.16,0.45,0.12,0.36,0.5,0.4,0.01,0.47,0.3,0.2,0.19,0.33,0.32,0.52,0.255803220990649,2014,"Lakers","Jeremy Lin","PG","0","0"
0.78,0.44,0.26,0.2,0.16,0.21,0.01,0.34,0.47,0.32,0.01,0.48,0.35,0.23,0.38,0.33,0.18,0.25,0.0278762461716032,2014,"Lakers","Wayne Ellington Jr.","SG","0","0"
0.85,0.32,0,0.42,0.08,0.23,0.05,0.39,0.48,0.43,0.01,0.5,0.6,0.49,0.57,0.58,0.32,0.54,0.0992468406980564,2014,"Lakers","Carlos Boozer","PF","0","0"
0.22,0.06,0.23,0.12,0.1,0.25,0.03,0.37,0.51,0.32,0.03,0.48,0.35,0.21,0.05,0.12,0.32,0.36,0.00173413817780562,2014,"Lakers","Jabari Brown","SG","0","0"
0.84,0.68,0.01,0.5,0.07,0.2,0.2,0.41,0.46,0.46,0.01,0.46,0.65,0.4,0.24,0.38,0.32,0.48,0.274911324603094,2014,"Lakers","Jordan Hill","PF","0","0"
0.68,0.29,0.04,0.22,0.12,0.19,0.13,0.17,0.45,0.27,0.01,0.47,0.5,0.34,0.71,0.75,0.32,0.21,0.0278762461716032,2014,"Cavaliers","Shawn Marion","SF","0","0"
0.22,0.18,0.3,0.22,0.18,0.27,0.04,0.34,0,0.3,0,0,0.45,0.32,0.62,0.62,0.32,0.31,0.201612117988431,2014,"76ers","Jason Richardson","SG","0","0"
0.8,0.74,0.17,0.31,0.08,0.49,0.08,0.36,0,0.34,0,0,0.55,0.35,0.24,0.42,0.15,0.32,0.133822891148453,2014,"76ers","Luc Mbah a Moute","PF","0","0"
0.38,0,0.01,0.11,0.05,0.19,0.04,0.04,0.4,0.16,0,0.43,0.5,0.3,0.62,0.58,0.32,0.12,0.308701452946946,2014,"Celtics","Gerald Wallace","SF","0","0"
0.7,0.6,0.17,0.48,0.13,0.31,0.2,0.45,0.47,0.5,0.02,0.48,0.6,0.5,0.1,0.17,0.38,0.55,0.0434375405479654,2014,"Celtics","Jared Sullinger","C","0","0"
0.99,0.52,0.02,0.3,0.1,0.2,0.11,0.32,0.52,0.4,0.01,0.51,0.55,0.45,0.43,0.46,0.29,0.35,0.210744440588382,2014,"Celtics","Brandon Bass","PF","0","0"
0.98,0.2,0.01,0.41,0.09,0.23,0.06,0.31,0,0.4,0.02,0,0.6,0.4,0.29,0.67,0.32,0.49,0.148670588663253,2014,"Pacers","Luis Scola","PF","0","0"
0.99,0.72,0,0.35,0.11,0.09,0.17,0.29,0.55,0.43,0.01,0.55,0.75,0.47,0.14,0.25,0.35,0.52,0.0519699027823788,2014,"Celtics","Tyler Zeller","C","0","0"
0.62,0.41,0.16,0.18,0.19,0.23,0.12,0.23,0.44,0.28,0,0.41,0.7,0.35,0,0.21,0.06,0.47,0.0503272305516022,2014,"Lakers","Ryan Kelly","PF","0","0"
0.8,0.46,0.25,0.21,0.18,0.6,0.07,0.27,0.46,0.34,0,0.46,0.3,0.3,0,0.08,0.29,0.55,0.100234399598702,2014,"Celtics","Marcus Smart","PG","0","0"
0.6,0,0.06,0.1,0.22,0.24,0.03,0.13,0.42,0.22,0,0.41,0.1,0.07,0.1,0.21,0.12,0.22,0.0248585387277094,2014,"Celtics","Phil Pressey","PG","0","0"
0.3,0.11,0.01,0.06,0.14,0.17,0,0.06,0.49,0.17,0,0.5,0.5,0.28,0.19,0.33,0.32,0.07,0.190883262202876,2014,"Raptors","Landry Fields","SG","0","0"
0.84,0.21,0.03,0.23,0.09,0.31,0.27,0.22,0.57,0.37,0.01,0.6,0.5,0.4,0.24,0.38,0.32,0.47,0.0762995407480332,2014,"Raptors","James Johnson","PF","0","0"
0.96,0,0.36,0.12,0.12,0.44,0.04,0.47,0.52,0.4,0,0.49,0.2,0.07,0.43,0.38,0.32,0.27,0.166438734959176,2014,"Raptors","Lou Williams","SG","0","0"
0.98,0.05,0.24,0.33,0.22,0.3,0.15,0.24,0.53,0.4,0,0.55,0.55,0.38,0.19,0.29,0.29,0.38,0.17809040220384,2014,"Raptors","Patrick Patterson","PF","0","0"
0.72,0.73,0.08,0.29,0.12,0.49,0.05,0.67,0.47,0.51,0.01,0.43,0.45,0.3,0.24,0.29,0.56,0.44,0.308522549563182,2014,"Raptors","DeMar DeRozan","SG","0","0"
0.06,0,0,0.11,0.04,0.13,0,0.06,0.28,0.14,0,0.25,0.75,0.3,0.05,0.17,0.12,0.2,0.0537702422138773,2014,"Raptors","Lucas Nogueira","C","0","0"
0.09,0,0.05,0.02,0,0,0.04,0.05,0.39,0.1,0,0.42,0.6,0.29,0,0.04,0.03,0.08,0.0444715440503739,2014,"Raptors","Bruno Caboclo","SF","0","0"
0.89,0.1,0,0.22,0.08,0.17,0.05,0.1,0.55,0.26,0,0.52,0.6,0.45,0.24,0.42,0.26,0.41,0.101545695707031,2014,"Raptors","Tyler Hansbrough","PF","0","0"
0.84,0.85,0.35,0.29,0.21,0.63,0.05,0.58,0.49,0.57,0,0.48,0.15,0.18,0.38,0.42,0.56,0.64,0.366578301766969,2014,"Raptors","Kyle Lowry","PG","0","0"
0.37,0,0.1,0.08,0.2,0.1,0.02,0.13,0.42,0.17,0.01,0.44,0.45,0.28,0,0.04,0.12,0.15,0.0510752330852594,2014,"Celtics","James Young","SG","0","0"
0.04,0,0,0.02,0.5,0.2,0,0.17,0.14,0.12,0,0.15,0.3,0.16,0.05,0.33,0.32,0.05,0.019281886504968,2014,"Pelicans","Gal Mekel","PG","0","0"
0.9,0.88,0.05,0.38,0.08,0.24,0.21,0.26,0.56,0.43,0,0.59,0.6,0.4,0.43,0.38,0.35,0.62,0.213800006493845,2014,"Raptors","Amir Johnson","C","0","0"
0.99,0.74,0.33,0.17,0.1,0.26,0.08,0.32,0.48,0.31,0.01,0.51,0.45,0.23,0.1,0.21,0.26,0.34,0.0852816822837307,2014,"Raptors","Terrence Ross","SG","0","0"
0.96,0.98,0,0.54,0.03,0.17,0.32,0.33,0.58,0.53,0,0.57,0.7,0.52,0.1,0.17,0.41,0.58,0.112305107151641,2014,"Raptors","Jonas Valanciunas","C","0","0"
0.2,0,0,0.06,0.03,0.05,0,0.02,0.67,0.13,0,0.75,0.7,0.5,0.19,0.46,0.32,0.19,0.0278762461716032,2014,"Raptors","Greg Stiemsma","C","0","0"
0.39,0.29,0.07,0.42,0.07,0.22,0.49,0.35,0.53,0.48,0.02,0.55,0.6,0.46,0.1,0.17,0.32,0.5,0.0493702273100113,2014,"Rockets","Terrence Jones","PF","0","0"
0.93,0.22,0.31,0.1,0.15,0.35,0.07,0.21,0.54,0.28,0,0.56,0.25,0.12,0.76,0.79,0.21,0.32,0.17867056250231,2014,"Rockets","Jason Terry","PG","0","0"
0.85,0.76,0.13,0.37,0.08,0.32,0.13,0.37,0.51,0.44,0,0.54,0.75,0.48,0,0.25,0.32,0.59,0.0452525466958101,2014,"Rockets","Donatas Motiejunas","PF","0","0"
0.99,0.7,0.07,0.32,0.17,0.41,0.06,0.34,0.45,0.43,0.01,0.45,0.45,0.3,0.19,0.29,0.29,0.46,0.100071843492531,2014,"Celtics","Evan Turner","SG","0","0"
0.77,0.16,0.18,0.3,0.09,0.4,0.17,0.31,0.52,0.4,0,0.53,0.7,0.4,0.05,0.21,0.29,0.68,0.0633366079506992,2014,"Celtics","Kelly Olynyk","PF","0","0"
0.35,0.18,0.23,0.18,0.11,0.65,0.07,0.58,0,0.41,0.1,0,0.45,0.22,0.1,0.12,0.32,0.51,0.0368851850202916,2014,"76ers","Tony Wroten","SG","0","0"
0.99,0.95,0.16,0.24,0.12,0.32,0.06,0.3,0,0.34,0,0,0.45,0.33,0.05,0.21,0.32,0.44,0.0397195279541986,2014,"Pacers","Solomon Hill","SF","0","0"
0.2,0,0,0.21,0.04,0.07,0.02,0.09,0,0.21,0.02,0,0.6,0.32,0.1,0.29,0.32,0.22,0.0193385061411962,2014,"76ers","Malcolm Thomas","PF","0","0"
0.89,0.39,0.08,0.14,0.08,0.21,0.1,0.18,0,0.23,0,0,0.5,0.27,0,0.12,0.15,0.38,0.0154123789536084,2014,"76ers","JaKarr Sampson","SF","0","0"
0.85,0.28,0.3,0.17,0.1,0.32,0.1,0.28,0,0.31,0.01,0,0.55,0.23,0.1,0.21,0.21,0.41,0.0248585387277094,2014,"76ers","Hollis Thompson","SF","0","0"
0.9,0.87,0,0.51,0.07,0.71,0.51,0.34,0,0.49,0,0,0.7,0.3,0,0.08,0.38,0.57,0.101206069556639,2014,"76ers","Nerlens Noel","PF","0","0"
0.1,0,0,0.13,0.02,0.04,0,0.08,0,0.15,0,0,0.6,0.42,0,0.25,0.32,0.16,0.0142269416049252,2014,"76ers","Drew Gordon","PF","0","0"
0.88,0.39,0.01,0.31,0.06,0.21,0.11,0.26,0,0.34,0,0,0.65,0.44,0.14,0.25,0.21,0.39,0.0278762461716032,2014,"76ers","Henry Sims","C","0","0"
0.49,0.11,0,0.27,0.13,0.17,0.11,0.07,0,0.26,0,0,0.6,0.3,0.05,0.21,0.15,0.48,0.0904538998032252,2014,"76ers","Furkan Aldemir","PF","0","0"
0.84,0.6,0.45,0.28,0.06,0.56,0.12,0.41,0,0.41,0.02,0,0.5,0.24,0.05,0.21,0.26,0.56,0.0304660521660961,2014,"76ers","Robert Covington","SF","0","0"
0.78,0.13,0.14,0.19,0.07,0.25,0.29,0.23,0,0.26,0,0,0.55,0.25,0,0.08,0.15,0.46,0.0269484541400686,2014,"76ers","Jerami Grant","SF","0","0"
0,0,0,0,0,0,0,0.03,0,0.08,0,0,0.4,0.2,0.1,0.25,0.32,0,0.0216250472195719,2014,"76ers","Malcolm Lee","SG","0","0"
0.63,0.26,0.14,0.17,0.22,0.17,0,0.25,0,0.32,0,0,0.3,0.22,0.19,0.33,0.26,0.18,0.0288821384676815,2014,"Pacers","Donald Sloan","PG","0","0"
0.23,0,0.01,0.09,0.09,0.1,0.03,0.09,0,0.18,0,0,0.7,0.45,0,0.21,0.09,0.18,0.0154123789536084,2014,"Pacers","Shayne Whittington","PF","0","0"
0.91,0.93,0,0.44,0.06,0.1,0.45,0.36,0,0.44,0,0,0.85,0.55,0.29,0.38,0.38,0.61,0.455157262915465,2014,"Pacers","Roy Hibbert","C","0","0"
0.79,0.8,0.01,0.43,0.14,0.29,0.2,0.39,0,0.48,0,0,0.6,0.45,0.57,0.67,0.38,0.52,0.366578301766969,2014,"Pacers","David West","PF","0","0"
0.76,0,0,0.32,0.14,0.1,0.18,0.17,0,0.32,0,0,0.6,0.5,0.19,0.29,0.21,0.33,0.0278762461716032,2014,"Pacers","Lavoy Allen","PF","0","0"
0.99,0.35,0.3,0.16,0.2,0.23,0.03,0.31,0.48,0.34,0,0.5,0.45,0.2,0.14,0.38,0.26,0.45,0.19546661106107,2014,"Raptors","Greivis Vasquez","PG","0","0"
0.82,0.02,0.19,0.04,0.09,0.1,0.02,0.14,0,0.19,0,0,0.65,0.34,0.05,0.42,0.12,0.24,0.0335216180715585,2014,"Pacers","Damjan Rudez","SF","0","0"
0.51,0.44,0.3,0.26,0.25,0.41,0.09,0.47,0,0.55,0,0,0.35,0.14,0.29,0.42,0.41,0.55,0.24435566554847,2014,"Pacers","George Hill","PG","0","0"
0.17,0,0,0.15,0.03,0.13,0.16,0.13,0.52,0.23,0,0.54,0.6,0.35,0,0.12,0.09,0.29,0.00501691596399829,2014,"Warriors","James Michael McAdoo","PF","0","0"
0.91,0.11,0.01,0.27,0.07,0.1,0.12,0.33,0.51,0.37,0.01,0.5,0.65,0.48,0.29,0.38,0.35,0.52,0.111667716103761,2014,"Warriors","Marreese Speights","PF","0","0"
0.88,0.89,0.2,0.49,0.1,0.72,0.26,0.5,0.52,0.61,0.01,0.52,0.5,0.48,0.38,0.46,0.56,0.57,0.290189154130407,2014,"Hawks","Paul Millsap","PF","0","0"
0.68,0.26,0.23,0.18,0.16,0.4,0.04,0.29,0,0.38,0,0,0.25,0.07,0.33,0.5,0.32,0.39,0.063374496967927,2014,"Pacers","C.J. Watson","PG","0","0"
0.85,0.44,0.14,0.22,0.14,0.32,0.04,0.41,0,0.4,0.01,0,0.4,0.22,0.33,0.42,0.35,0.38,0.0278762461716032,2014,"Pacers","Rodney Stuckey","PG","0","0"
0.73,0.07,0,0.37,0.04,0.2,0.2,0.14,0,0.31,0,0,0.7,0.51,0.33,0.38,0.26,0.6,0.12213302932997,2014,"Pacers","Ian Mahinmi","C","0","0"
0.06,0,0.28,0.23,0.04,0.33,0.05,0.31,0,0.27,0,0,0.55,0.3,0.19,0.25,0.65,0.38,0.486884792606152,2014,"Pacers","Paul George","SF","0","0"
0.66,0.63,0,0.47,0.09,0.22,0.19,0.36,0.48,0.45,0.02,0.47,0.45,0.35,0.14,0.12,0.41,0.43,0.153206912362162,2014,"Hornets","Michael Kidd-Gilchrist","SF","0","0"
0.87,0.12,0.16,0.09,0.22,0.19,0.02,0.23,0.46,0.26,0,0.46,0.2,0.06,0.1,0.42,0.24,0.21,0.0833884536487062,2014,"Hornets","Brian Roberts","PG","0","0"
0.24,0,0.08,0.05,0.29,0.15,0,0.17,0,0.22,0,0,0.1,0.03,0.29,0.54,0.32,0.18,0.00813564041672667,2014,"Pistons","John Lucas III","PG","0","0"
0.76,0.04,0.16,0.19,0.08,0.12,0.06,0.19,0.47,0.24,0.01,0.45,0.7,0.5,0.05,0.58,0.32,0.44,0.0381049669297523,2014,"Hawks","Pero Antic","PF","0","0"
0.84,0.84,0.32,0.33,0.12,0.54,0.07,0.36,0.56,0.47,0,0.58,0.45,0.28,0.29,0.42,0.44,0.46,0.0745412153477349,2014,"Hawks","DeMarre Carroll","SF","0","0"
0.48,0.1,0.04,0.19,0.09,0.16,0.13,0.14,0.56,0.28,0,0.58,0.65,0.4,0.05,0.21,0.24,0.27,0.0248585387277094,2014,"Hawks","Mike Muscala","PF","0","0"
0.88,0.88,0.18,0.16,0.19,0.69,0.11,0.48,0.53,0.54,0,0.5,0.3,0.17,0.24,0.33,0.56,0.39,0.24435566554847,2014,"Hawks","Jeff Teague","PG","0","0"
0.62,0.09,0.09,0.27,0.15,0.41,0.11,0.18,0.47,0.32,0,0.47,0.5,0.28,0.43,0.5,0.29,0.26,0.126716378188164,2014,"Hawks","Thabo Sefolosha","SF","0","0"
0.43,0.05,0,0.17,0.09,0.19,0.19,0.1,0.42,0.22,0,0.44,0.6,0.47,0.76,0.71,0.32,0.31,0.0610217112207208,2014,"Hawks","Elton Brand","PF","0","0"
0.93,0.12,0.13,0.13,0.16,0.26,0.01,0.33,0.48,0.34,0,0.47,0.3,0.06,0.05,0.12,0.35,0.35,0.0515702347619443,2014,"Hawks","Dennis Schroder","PG","0","0"
0.8,0.79,0.06,0.24,0.12,0.32,0.12,0.11,0.48,0.27,0.01,0.51,0.5,0.25,0,0.17,0.24,0.44,0.0353818465948041,2014,"Thunder","Andre Roberson","SG","0","0"
0.32,0.33,0.44,0.41,0.11,0.36,0.25,0.69,0.59,0.75,0,0.58,0.65,0.4,0.29,0.33,0.79,0.33,0.580334203585319,2014,"Thunder","Kevin Durant","SF","0","0"
0.51,0.16,0.06,0.11,0.06,0.16,0.05,0.16,0.43,0.19,0.01,0.44,0.7,0.38,0.14,0.21,0.15,0.24,0.0344138433159536,2014,"Thunder","Perry Jones","SF","0","0"
