"year","name","full_name","primary_position","games_played","games_started","three_points_made","rebounds","assists_turnover_ratio","steals","blocks","true_shooting_att","true_shooting_pct","efficiency","points_off_turnovers","effective_fg_pct","height","weight","experience","All_Nba","All_Nba_team","age","Ratings_2k","total_fouls","Salary_pct","SalaryLabel"
2014,"Nets","Jerome Jordan","C",44,0,0,2.39,0.59,0.18,0.34,2.58,0,4.7,0.05,0,84,253,1,0,0,28,75,1.32,1.294667,"below average"
2014,"Nets","Cory Jefferson","PF",50,1,4,2.9,0.8,0.2,0.42,3.82,0,4.8,0,0,81,218,1,0,0,23,69,1.22,0.8044652,"below average"
2014,"Nets","Bojan Bogdanovic","SF",78,28,117,2.73,0.87,0.44,0.12,7.98,0,7.85,0.1,0,79,226,0,0,0,25,71,1.34,5.197812,"average"
2014,"Nets","Deron Williams","PG",68,55,128,3.49,2.91,0.94,0.25,12.9,0,14.46,0.03,0,75,200,9,0,0,30,78,2.35,31.32398,"superstar"
2014,"Nets","Mason Plumlee","PF",82,45,0,6.24,0.7,0.79,0.77,7.66,0,11.66,0.02,0,83,254,1,0,0,24,76,2.53,2.151875,"below average"
2014,"Nets","Brook Lopez","C",72,44,1,7.43,0.48,0.6,1.75,15.38,0,18.81,0.06,0,84,282,6,0,0,26,83,2.87,24.92518,"superstar"
2014,"Nets","Jarrett Jack","PG",80,27,49,3.06,1.95,0.94,0.16,11.46,0,12.34,0.06,0,75,200,10,0,0,30,74,1.81,9.989693,"average"
2014,"Bulls","Cameron Bairstow","PF",18,1,0,0.44,0.33,0.11,0.06,0.9,30.9,0.39,0,21.4,81,250,0,0,0,23,75,0.44,0.8044652,"below average"
2014,"Cavaliers","Mike Miller","SG",52,15,62,1.75,2,0.27,0.08,2.23,47.1,3.13,0.06,46.5,80,218,14,0,0,34,68,1.42,4.332038,"average"
2014,"Lakers","Wesley Johnson","SF",76,59,120,4.2,1.43,0.78,0.59,9.74,50.9,10.34,0.03,48,79,215,4,0,0,27,72,2.13,1.451269,"below average"
2014,"Lakers","Dwight Buycks","PG",6,0,117,2,1.17,0.5,0,7.4,58.6,7.67,0,53.8,75,190,2,0,0,25,75,0.5,1.294667,"below average"
2014,"Warriors","Brandon Rush","SG",33,0,9,1.24,1.09,0.15,0.36,1.78,25.5,1.21,0,23.1,78,220,6,0,0,29,65,0.82,1.816673,"below average"
2014,"Celtics","Avery Bradley","SG",77,77,161,3.13,1.24,1.06,0.19,13.73,50.7,10.84,0.26,49,75,180,4,0,0,23,77,2.3,11.40254,"star"
2014,"Lakers","Jeremy Lin","PG",74,30,88,2.65,2.04,1.11,0.43,10.43,53.9,11.93,0.09,47.3,75,200,4,0,0,26,75,2.55,13.27939,"star"
2014,"Lakers","Wayne Ellington Jr.","SG",65,36,138,3.23,2.1,0.51,0.03,9.93,50.4,8.85,0.06,48.5,76,207,8,0,0,26,70,1.21,1.451269,"below average"
2014,"Lakers","Carlos Boozer","PF",71,26,0,6.79,1.03,0.58,0.17,11.39,51.7,13.32,0.06,49.9,81,258,12,0,0,32,75,2.63,5.154999,"average"
2014,"Lakers","Jabari Brown","SG",19,5,121,1.89,1.25,0.63,0.11,10.92,54.7,8.63,0.16,47.9,76,202,1,0,0,21,75,1.74,0.09464204,"below average"
2014,"Lakers","Jordan Hill","PF",70,56,4,7.94,0.97,0.49,0.74,12.16,49.4,14.51,0.06,46.1,82,240,5,0,0,27,75,2.35,14.27099,"star"
2014,"Cavaliers","Shawn Marion","SF",57,24,21,3.54,1.55,0.47,0.47,4.95,48.9,6.91,0.04,46.8,79,228,15,0,0,36,75,1.04,1.451269,"below average"
2014,"76ers","Jason Richardson","SG",19,15,163,3.47,2.38,0.68,0.16,9.88,0,8.16,0,0,78,225,13,0,0,33,75,1.52,10.46718,"star"
2014,"76ers","Luc Mbah a Moute","PF",67,61,93,4.9,1.07,1.21,0.31,10.56,0,9.63,0,0,80,230,5,0,0,28,69,1.55,6.9493,"average"
2014,"Celtics","Gerald Wallace","SF",32,0,3,1.78,0.61,0.47,0.13,1.27,43.1,2.34,0,42.6,79,220,13,0,0,32,75,0.59,16.02451,"star"
2014,"Celtics","Jared Sullinger","C",58,49,90,7.6,1.72,0.76,0.72,13.19,50.3,15.91,0.14,47.6,81,260,2,0,0,22,77,2.67,2.258812,"below average"
2014,"Celtics","Brandon Bass","PF",82,43,11,4.85,1.25,0.5,0.39,9.48,55.7,11.88,0.05,51,80,250,9,0,0,29,74,1.72,10.94109,"star"
2014,"Pacers","Luis Scola","PF",81,16,6,6.49,1.12,0.58,0.22,9.15,0,11.79,0.1,0,81,240,6,0,0,34,75,2.39,7.719811,"average"
2014,"Celtics","Tyler Zeller","C",82,59,0,5.67,1.49,0.22,0.63,8.55,59.4,13.33,0.05,54.9,84,253,3,0,0,24,76,2.52,2.701594,"below average"
2014,"Lakers","Ryan Kelly","PF",52,34,87,2.81,2.49,0.58,0.46,6.75,47.3,7.04,0,40.9,83,230,0,0,0,23,66,2.27,2.616348,"below average"
2014,"Celtics","Marcus Smart","PG",67,38,136,3.31,2.31,1.48,0.27,7.95,49.1,9.45,0,46.2,75,220,0,0,0,20,74,2.69,5.206248,"average"
2014,"Celtics","Phil Pressey","PG",50,0,32,1.6,2.85,0.6,0.12,3.91,45.3,4.86,0,41.4,71,175,2,0,0,23,68,1.08,1.294667,"below average"
2014,"Raptors","Landry Fields","SG",26,9,4,1,1.88,0.42,0,1.68,52.7,2.62,0,50,79,215,4,0,0,26,75,0.35,9.91041,"average"
2014,"Raptors","James Johnson","PF",70,17,16,3.67,1.2,0.77,1,6.41,61.7,10.71,0.09,60.3,79,240,5,0,0,27,75,2.27,3.964164,"average"
2014,"Raptors","Lou Williams","SG",80,0,190,1.89,1.62,1.1,0.13,13.77,56.4,11.83,0,48.6,73,175,9,0,0,27,75,1.33,8.641877,"average"
2014,"Raptors","Patrick Patterson","PF",81,4,130,5.35,2.87,0.74,0.54,7.04,56.8,12.02,0,54.7,80,235,4,0,0,25,74,1.85,9.246533,"average"
2014,"Raptors","DeMar DeRozan","SG",60,60,42,4.62,1.53,1.22,0.18,19.68,51,16.4,0.07,42.6,78,220,5,0,0,25,83,2.15,16.01522,"star"
2014,"Raptors","Lucas Nogueira","C",6,0,0,1.83,0.5,0.33,0,1.63,30.7,1.67,0,25,84,220,1,0,0,22,68,1,2.795021,"below average"
2014,"Raptors","Bruno Caboclo","SF",8,0,25,0.25,0,0,0.13,1.5,41.7,0.13,0,41.7,81,218,0,0,0,19,65,0.38,2.312471,"below average"
2014,"Raptors","Tyler Hansbrough","PF",74,8,1,3.58,1.05,0.41,0.2,3.06,59.7,6.22,0,52.4,81,250,5,0,0,28,73,1.98,5.274296,"average"
2014,"Raptors","Kyle Lowry","PG",70,70,189,4.69,2.73,1.56,0.19,16.86,52.7,18.87,0.03,47.6,72,196,8,0,0,28,83,3.14,19.02799,"star"
2014,"Celtics","James Young","SG",31,0,55,1.35,2.6,0.26,0.06,3.7,45.7,2.77,0.06,43.6,78,215,0,0,0,19,68,0.71,2.655165,"below average"
2014,"Pelicans","Gal Mekel","PG",4,0,0,0.25,6.5,0.5,0,5,15,0.75,0,15,75,191,1,0,0,26,75,0.25,1.005271,"below average"
2014,"Raptors","Amir Johnson","C",75,72,25,6.08,1.06,0.59,0.79,7.68,60.3,13.19,0,59.2,81,240,9,0,0,27,76,3.01,11.09966,"star"
2014,"Raptors","Terrence Ross","SG",82,61,177,2.76,1.25,0.65,0.3,9.48,51.9,8.2,0.04,50.7,78,206,2,0,0,23,73,1.68,4.430286,"average"
2014,"Raptors","Jonas Valanciunas","C",80,80,0,8.66,0.36,0.41,1.19,9.67,62.3,17.2,0,57.2,83,265,2,0,0,22,78,2.85,5.832649,"average"
2014,"Raptors","Greg Stiemsma","C",17,0,0,0.88,0.43,0.12,0,0.57,71.7,1.35,0,75,83,260,4,0,0,29,75,0.94,1.451269,"below average"
2014,"Rockets","Terrence Jones","PF",33,24,39,6.67,0.97,0.55,1.79,10.31,56.7,15.27,0.15,55,81,252,2,0,0,22,75,2.42,2.566685,"below average"
2014,"Rockets","Jason Terry","PG",77,18,164,1.57,1.99,0.86,0.25,6.07,57.9,7.18,0,56.3,74,185,16,0,0,37,71,1.57,9.27664,"average"
2014,"Rockets","Donatas Motiejunas","PF",71,62,69,5.93,1.06,0.79,0.48,10.89,55.3,13.52,0,53.9,84,255,0,0,0,24,75,2.9,2.353001,"below average"
2014,"Celtics","Evan Turner","SG",82,57,40,5.09,2.27,1.01,0.23,9.85,48.2,13.27,0.05,45.1,78,220,4,0,0,25,74,2.25,5.197812,"average"
2014,"Celtics","Kelly Olynyk","PF",64,13,95,4.73,1.11,1,0.61,9.19,55.8,11.77,0,53.3,83,240,1,0,0,23,74,3.33,3.291461,"below average"
2014,"76ers","Tony Wroten","SG",30,15,123,2.87,1.39,1.6,0.27,17.11,0,12.47,0.6,0,78,205,2,0,0,21,75,2.5,1.918782,"below average"
2014,"Pacers","Solomon Hill","SF",82,78,83,3.83,1.6,0.8,0.22,8.77,0,9.5,0.02,0,78,226,1,0,0,23,75,2.17,2.065869,"below average"
2014,"76ers","Malcolm Thomas","PF",17,0,0,3.29,0.54,0.18,0.06,2.69,0,4.29,0.12,0,81,224,2,0,0,25,75,1.06,1.008209,"below average"
2014,"76ers","JaKarr Sampson","SF",74,32,42,2.2,1.01,0.51,0.35,5.23,0,5.18,0,0,79,214,0,0,0,21,69,1.84,0.8044652,"below average"
2014,"76ers","Hollis Thompson","SF",71,23,162,2.79,1.29,0.8,0.37,8.2,0,8.18,0.07,0,80,206,2,0,0,23,71,1.99,1.294667,"below average"
2014,"76ers","Nerlens Noel","PF",75,71,0,8.15,0.88,1.77,1.89,10.06,0,15.61,0.03,0,83,220,0,0,0,20,77,2.79,5.256672,"average"
2014,"76ers","Drew Gordon","PF",9,0,0,2,0.25,0.11,0,2.21,0,2,0,0,81,245,0,0,0,24,75,0.78,0.7429478,"below average"
2014,"76ers","Henry Sims","C",73,32,5,4.92,0.8,0.53,0.41,7.7,0,9.58,0.03,0,82,248,3,0,0,24,71,1.88,1.451269,"below average"
2014,"76ers","Furkan Aldemir","PF",41,9,0,4.29,1.65,0.41,0.39,2.19,0,6.37,0,0,81,220,1,0,0,23,69,2.34,4.698695,"average"
2014,"76ers","Robert Covington","SF",70,49,239,4.51,0.82,1.39,0.44,12.16,0,12.4,0.11,0,79,209,1,0,0,23,73,2.71,1.585666,"below average"
2014,"76ers","Jerami Grant","SF",65,11,75,3.05,0.93,0.62,1.05,6.72,0,6.22,0,0,80,210,0,0,0,20,69,2.24,1.403122,"below average"
2014,"76ers","Malcolm Lee","SG",1,0,0,0,0,0,0,1,0,-1,0,0,77,200,2,0,0,24,75,0,1.126868,"below average"
2014,"Pacers","Donald Sloan","PG",53,21,77,2.7,2.92,0.43,0,7.34,0,8.58,0,0,75,205,4,0,0,26,73,0.89,1.503469,"below average"
2014,"Pacers","Shayne Whittington","PF",20,0,5,1.45,1.2,0.25,0.1,2.61,0,3.3,0,0,83,250,0,0,0,23,67,0.9,0.8044652,"below average"
2014,"Pacers","Roy Hibbert","C",76,76,0,7.11,0.79,0.24,1.64,10.52,0,13.59,0.03,0,86,270,6,0,0,27,77,2.96,23.62473,"superstar"
2014,"Pacers","David West","PF",66,66,6,6.8,1.86,0.73,0.73,11.47,0,15.33,0,0,81,250,12,0,0,34,77,2.54,19.02799,"star"
2014,"Pacers","Lavoy Allen","PF",63,0,0,5.13,1.83,0.24,0.67,5.07,0,8.83,0.03,0,81,260,4,0,0,25,71,1.62,1.451269,"below average"
2014,"Raptors","Greivis Vasquez","PG",82,29,162,2.63,2.54,0.56,0.12,9.2,51.4,9.57,0.01,50,78,200,3,0,0,27,73,2.21,10.14826,"star"
2014,"Pacers","Damjan Rudez","SF",68,2,101,0.69,1.13,0.24,0.07,4.02,0,3.62,0.03,0,82,228,1,0,0,28,68,1.16,1.744232,"below average"
2014,"Pacers","George Hill","PG",43,36,160,4.16,3.19,1.02,0.33,13.91,0,17.91,0,0,76,188,6,0,0,28,78,2.7,12.68532,"star"
2014,"Warriors","James Michael McAdoo","PF",15,0,0,2.47,0.33,0.33,0.6,3.67,56.4,5.2,0,54.5,81,230,0,0,0,21,67,1.4,0.2649996,"below average"
2014,"Warriors","Marreese Speights","PF",76,9,7,4.28,0.88,0.26,0.45,9.53,54.6,10.58,0.05,49.6,82,255,6,0,0,27,76,2.53,5.799572,"average"
2014,"Hawks","Paul Millsap","PF",73,73,105,7.81,1.34,1.78,0.95,14.77,56.5,20.21,0.07,51.8,79,257,8,0,0,29,83,2.79,15.06382,"star"
2014,"Pacers","C.J. Watson","PG",57,21,123,2.86,2.08,1,0.16,8.6,0,11.26,0,0,74,175,7,0,0,30,75,1.9,3.293427,"below average"
2014,"Pacers","Rodney Stuckey","PG",71,36,77,3.49,1.86,0.79,0.14,11.96,0,11.97,0.06,0,77,205,7,0,0,28,76,1.86,1.451269,"below average"
2014,"Pacers","Ian Mahinmi","C",61,6,0,5.84,0.56,0.49,0.75,4.21,0,8.28,0.03,0,83,262,7,0,0,27,73,2.91,6.342662,"average"
2014,"Pacers","Paul George","SF",6,0,150,3.67,0.5,0.83,0.17,8.97,0,6.83,0,0,80,220,4,0,0,24,86,1.83,25.27121,"superstar"
2014,"Hornets","Michael Kidd-Gilchrist","SF",55,52,0,7.56,1.22,0.55,0.69,10.48,51.9,14.07,0.13,46.5,78,230,3,0,0,21,78,2.11,7.955221,"average"
2014,"Hornets","Brian Roberts","PG",72,10,86,1.51,2.84,0.46,0.08,6.73,49.5,6.24,0,45.8,73,173,2,0,0,28,72,1.04,4.332038,"average"
2014,"Pistons","John Lucas III","PG",21,0,43,0.76,3.75,0.38,0,5.06,0,4.95,0,0,71,166,6,0,0,31,75,0.86,0.4268437,"below average"
2014,"Hawks","Pero Antic","PF",63,3,83,3,1,0.29,0.22,5.56,50.8,5.62,0.05,45.3,83,260,1,0,0,32,75,2.15,1.982082,"below average"
2014,"Hawks","DeMarre Carroll","SF",70,69,171,5.31,1.57,1.34,0.24,10.47,60.3,14.57,0.03,57.9,78,215,6,0,0,28,79,2.26,3.872917,"average"
2014,"Hawks","Mike Muscala","PF",40,8,23,2.98,1.19,0.4,0.48,4.05,60.8,7.1,0,57.9,82,240,1,0,0,23,72,1.32,1.294667,"below average"
2014,"Hawks","Jeff Teague","PG",73,72,97,2.52,2.5,1.71,0.42,14.07,56.6,17.63,0.03,50,75,195,5,0,0,26,83,1.92,12.68532,"star"
2014,"Hawks","Thabo Sefolosha","SF",52,7,48,4.29,1.97,1.02,0.4,5.28,50.6,8.73,0,46.8,79,215,9,0,0,30,74,1.29,6.580512,"average"
2014,"Hawks","Elton Brand","PF",36,4,0,2.78,1.22,0.47,0.69,2.92,45.7,4.94,0,44.2,81,254,16,0,0,35,75,1.53,3.171331,"below average"
2014,"Hawks","Dennis Schroder","PG",77,10,68,2.13,2.11,0.64,0.05,9.66,51.6,9.61,0,46.6,75,172,1,0,0,21,76,1.7,2.680853,"below average"
2014,"Thunder","Andre Roberson","SG",67,65,31,3.81,1.52,0.79,0.43,3.32,51.3,6.79,0.09,51,79,210,0,0,0,22,72,2.13,1.840767,"below average"
2014,"Thunder","Kevin Durant","SF",27,27,237,6.59,1.49,0.89,0.93,20.08,63.3,25.74,0,57.8,82,240,6,0,0,26,91,1.63,30.12071,"superstar"
2014,"Thunder","Perry Jones","SF",43,13,33,1.77,0.75,0.4,0.19,4.66,45.9,3.6,0.05,43.5,83,235,3,0,0,23,69,1.16,1.790534,"below average"
2014,"Thunder","Anthony Morrow","SG",74,0,191,2.64,1.58,0.73,0.15,8.84,60.4,9.89,0.05,57.8,77,210,7,0,0,29,72,1.86,5.07413,"average"
2014,"Thunder","Serge Ibaka","C",64,64,120,7.8,0.57,0.47,2.42,13.04,54.9,17.64,0.11,52.5,82,235,5,0,0,25,80,3.1,19.58297,"superstar"
2014,"Thunder","Russell Westbrook","PG",67,67,128,7.28,1.96,2.09,0.21,26.25,53.6,27.72,0.22,45.5,75,200,6,1,2,25,89,3,24.92518,"superstar"
2014,"Hawks","John Jenkins","SG",24,3,88,1.63,1.63,0.42,0,4.47,62.9,5.67,0,60.1,76,215,2,0,0,23,67,0.63,2.081852,"below average"
2014,"Hawks","Al Horford","C",76,76,14,7.16,2.44,0.89,1.29,13.51,56.3,20.13,0,54.4,81,240,7,0,0,28,83,1.62,19.02799,"star"
2014,"Hawks","Kyle Korver","SG",75,75,295,4.05,1.83,0.69,0.56,8.69,69.9,14.37,0.03,67.1,79,212,12,0,0,33,79,1.87,9.915993,"average"
2014,"Clippers","Chris Paul","PG",82,82,170,4.59,4.41,1.9,0.18,15.99,59.6,25.91,0.05,54.5,72,175,9,1,2,29,90,2.57,31.82203,"superstar"
2014,"Hawks","Mike Scott","PF",68,0,97,2.93,1.92,0.37,0.04,7.16,54.3,7.71,0,51.7,79,237,2,0,0,26,72,1.25,5.285551,"average"
2014,"Pistons","Cartier Martin","PF",23,0,26,0.87,2.2,0.13,0.04,2.3,0,1.22,0,0,79,220,6,0,0,29,75,0.87,1.816673,"below average"
2014,"Pacers","C.J. Miles","SF",70,40,220,3.06,1.03,0.86,0.37,12.83,0,10.21,0.11,0,78,220,13,0,0,27,73,1.89,6.667724,"average"
2014,"Thunder","Jeremy Lamb","SG",47,8,81,2.28,1.63,0.45,0.13,5.83,53.8,6.26,0.11,49.2,77,180,2,0,0,22,73,1.11,3.491636,"below average"
2014,"Warriors","Harrison Barnes","SF",82,82,106,5.52,1.63,0.74,0.23,8.8,57.3,12.48,0.07,54.8,80,225,2,0,0,22,77,1.78,4.836153,"average"
2014,"Hawks","Kent Bazemore","SG",75,10,64,2.96,1.07,0.69,0.44,5,52,6.29,0,49.8,76,195,3,0,0,25,72,1.7,3.171331,"below average"
2014,"Clippers","CJ Wilcox","SG",21,0,33,0.33,0.8,0.14,0.05,1.85,52.7,1.33,0,51.3,77,195,3,0,0,23,75,0.33,1.759708,"below average"
2014,"Clippers","JJ Redick","SG",78,78,256,2.14,1.44,0.5,0.1,13.17,62.2,13.1,0,58.3,75,200,8,0,0,30,79,1.78,10.77063,"star"
2014,"Clippers","Jordan Farmar","PG",36,0,97,1.17,2.09,0.56,0.14,4.52,51.3,4.75,0,49.7,74,180,7,0,0,27,75,1.44,3.293427,"below average"
2014,"Clippers","Glen Davis","PF",74,0,0,2.28,1,0.55,0.28,4.01,49.5,4.76,0,45.9,81,289,7,0,0,28,75,1.78,1.451269,"below average"
2014,"Clippers","Hedo Turkoglu","SF",62,2,97,1.6,1.28,0.31,0.11,3.11,60.2,4.11,0,60.1,82,220,14,0,0,35,75,1.09,1.451269,"below average"
2014,"Pelicans","Ryan Anderson","PF",61,5,200,4.84,0.89,0.54,0.33,13.04,52.4,11.7,0,48.3,81,240,6,0,0,26,76,1.9,13.46468,"star"
2014,"Pelicans","Toney Douglas","PG",12,0,42,1.83,2.4,0.92,0.33,4.73,45,5.42,0,42.2,74,185,2,0,0,28,75,1.67,0.1707381,"below average"
2014,"Pelicans","Dante Cunningham","SF",66,27,2,3.88,1.43,0.7,0.56,5.45,47.3,7.45,0,45.9,80,230,6,0,0,27,69,1.53,1.135405,"below average"
2014,"Pelicans","Jrue Holiday","SG",40,37,128,3.38,3.01,1.58,0.58,14.19,52.2,17.23,0.1,49.3,75,205,5,0,0,24,80,2.75,15.70522,"star"
2014,"Pelicans","Jeff Withey","C",37,0,0,1.73,0.92,0.11,0.49,2.32,57,3.65,0,50,84,230,1,0,0,24,70,0.7,1.294667,"below average"
2014,"Pelicans","Jimmer Fredette","PG",50,0,18,0.8,1.76,0.3,0.04,3.72,47.9,3.1,0,40.7,74,195,1,0,0,25,67,0.86,1.451269,"below average"
2014,"Pelicans","Alexis Ajinca","C",68,8,0,4.63,0.68,0.31,0.75,5.48,59.5,9.44,0,55,86,248,4,0,0,26,74,2.23,1.555671,"below average"
2014,"Pelicans","Omer Asik","C",76,76,0,9.84,0.76,0.38,0.71,6.72,54.5,14.11,0,51.7,84,255,4,0,0,28,76,1.92,13.27939,"star"
2014,"Pelicans","Luke Babbitt","SF",63,19,94,1.76,0.92,0.27,0.17,3.18,63.9,4.56,0,63.3,81,225,5,0,0,25,70,1,1.555671,"below average"
2014,"Pelicans","Anthony Davis","PF",68,68,1,10.24,1.57,1.47,2.94,20.62,59.1,30.28,0,53.6,82,253,2,1,1,21,92,2.11,8.891207,"average"
2014,"Pelicans","Darius Miller","SF",5,1,0,0.2,2,0.2,0,1.4,14.3,-0.2,0,14.3,78,225,1,0,0,24,75,1.6,1.451269,"below average"
2014,"Pelicans","Tyreke Evans","SG",79,76,87,5.27,2.12,1.27,0.47,16.37,50.8,17.82,0,47.7,78,220,5,0,0,25,80,2.56,17.86318,"star"
2014,"Pelicans","Eric Gordon","SG",61,60,231,2.61,1.88,0.82,0.23,12.34,54.4,11.69,0,51.2,75,215,8,0,0,25,78,2.38,23.62473,"superstar"
2014,"Thunder","Steven Adams","C",70,67,0,7.47,0.67,0.54,1.23,6.99,54.9,12.39,0.06,54.4,83,265,1,0,0,21,76,3.23,3.464616,"below average"
2014,"Thunder","Sebastian Telfair","PG",16,1,113,1.88,2.5,0.63,0,8.75,47.9,7,0,44,72,170,9,0,0,29,75,2.12,1.451269,"below average"
2014,"Thunder","Nick Collison","PF",66,2,24,3.79,2,0.53,0.38,4.27,48.5,6.98,0.03,45.1,82,255,10,0,0,33,73,2.43,3.555067,"below average"
2014,"Mavericks","Monta Ellis","SG",80,80,101,2.38,1.66,1.85,0.31,18.59,50.9,14.75,0.15,47.5,75,185,9,0,0,28,81,2.51,13.25616,"star"
2014,"Warriors","David Lee","PF",49,4,0,5.24,1.73,0.63,0.53,7.32,54.1,11.2,0,51.1,81,245,9,0,0,31,76,1.69,23.80401,"superstar"
2014,"Warriors","Andre Iguodala","SG",77,0,96,3.34,2.59,1.16,0.32,7.09,55.3,10.44,0,54,78,215,10,0,0,30,77,1.33,19.48711,"superstar"
2014,"Pacers","Chris Copeland","SF",50,12,104,2.22,0.86,0.22,0.22,6.6,0,4.48,0.04,0,80,235,2,0,0,30,67,1.58,4.971062,"average"
2014,"Clippers","Jamal Crawford","SG",64,4,186,1.94,1.72,0.92,0.22,14.84,53.2,11.58,0.03,46.7,77,185,13,0,0,34,79,1.77,8.641877,"average"
2014,"Raptors","Chuck Hayes","C",29,0,0,1.76,2.5,0.34,0.14,1.75,49.2,3.38,0,47.8,78,240,8,0,0,31,68,1.31,9.448585,"average"
2014,"Thunder","Mitch McGary","PF",32,2,0,5.16,0.45,0.5,0.5,5.71,55,9.03,0,53.3,82,255,1,0,0,22,73,2.25,2.219995,"below average"
2014,"Jazz","Alec Burks","SG",27,27,96,4.22,1.58,0.63,0.19,13.21,52.4,12.52,0.33,44.7,78,214,3,0,0,23,76,2.41,4.811474,"average"
2014,"Mavericks","Devin Harris","PG",76,3,125,1.78,2.79,1.03,0.18,7.83,55.9,9.33,0.03,50.9,75,185,10,0,0,31,74,1.94,6.150632,"average"
2014,"Spurs","Austin Daye","SF",34,4,70.65,2.21,0.76,0.35,0.15,4.22,45.11,3.62,0.06,44.2,83,220,5,0,0,26,75,1.15,0.08536906,"below average"
2014,"Knicks","Lance Thomas","SF",62,37,11.61,3.15,0.97,0.6,0.13,7.84,45.1,6.31,0,41.38,80,240,3,0,0,26,70,1.63,0.6402664,"below average"
2014,"Knicks","Ricky Ledo","SG",17,0,58.59,2.12,0.68,0.35,0.06,6.22,33.91,3.29,0,29.01,79,195,1,0,0,22,75,1.24,0.07615635,"below average"
2014,"Knicks","Amar'e Stoudemire","C",59,15,0,5.58,0.57,0.49,0.64,9.69,59.52,13.12,0.07,55.78,82,245,12,0,0,31,75,2.84,0.4866027,"below average"
2014,"Wizards","Andre Miller","PG",81,0,8.67,1.89,2.86,0.39,0.07,4,36.2,6.93,0.03,34.38,74,200,15,0,0,38,73,1.3,7.373345,"average"
2014,"Wizards","Ramon Sessions","PG",64,10,29.69,2.25,2.13,0.45,0,6.41,23.93,6.59,0,19.86,75,190,8,0,0,28,72,1.14,3.293427,"below average"
2014,"Wizards","Toure' Murry","SF",5,0,0,0.2,0.2,0.2,0,1.18,49.2,0.4,0,40,76,198,2,0,0,24,75,0.4,0.1523127,"below average"
2014,"Pistons","Quincy Miller","SF",10,0,30.2,2,1.6,0.7,0.5,4.29,0,3.2,0,0,81,210,1,0,0,21,66,0.9,0.2902545,"below average"
2014,"Pistons","Kyle Singler","SF",80,58,120.2,2.42,1.53,0.59,0.26,5.86,14.98,6.08,0.04,14.24,80,228,3,0,0,26,71,1.94,1.728375,"below average"
2014,"Warriors","Stephen Curry","PG",80,80,358,4.26,2.49,2.04,0.2,18.62,63.8,25.91,0.04,59.4,75,185,6,1,1,26,93,2,16.85438,"star"
2014,"Warriors","Shaun Livingston","PG",78,2,0,2.35,2.54,0.63,0.26,5.59,52.9,8.28,0,50,79,192,9,0,0,29,73,1.45,8.411956,"average"
2014,"Pistons","Kentavious Caldwell-Pope","SG",82,82,187,3.11,1.16,1.13,0.22,12.7,0,9.68,0.02,0,77,204,1,0,0,21,73,1.98,4.396226,"average"
2014,"Warriors","Draymond Green","PF",79,79,141,8.19,2.19,1.56,1.25,10.8,54,18.41,0.05,51.6,78,230,3,0,0,24,82,3.34,1.451269,"below average"
2014,"Mavericks","Richard Jefferson","SF",74,18,89,2.47,1.17,0.43,0.15,5.06,57.7,6.09,0,54.6,79,233,14,0,0,34,72,1.55,1.451269,"below average"
2014,"Wizards","Drew Gooden","PF",51,7,45,4.37,1.75,0.41,0.18,5.79,46.9,7.35,0,44,82,250,12,0,0,33,70,1.8,1.451269,"below average"
2014,"Mavericks","Tyson Chandler","C",75,75,0,11.52,0.8,0.56,1.21,7.37,69.7,20.37,0.04,66.6,84,235,13,0,0,32,79,2.42,23.5422,"superstar"
2014,"Mavericks","Chandler Parsons","SF",66,66,200,4.89,1.68,1.05,0.29,13.85,56.7,15.35,0.14,54.2,81,230,3,0,0,25,79,2.15,23.30928,"superstar"
2014,"Mavericks","Charlie Villanueva","PF",64,1,130,2.33,0.68,0.23,0.34,5.9,53.4,5.52,0,52.9,83,232,9,0,0,30,72,1.02,1.451269,"below average"
2014,"Mavericks","Greg Smith","PF",42,2,0,1.88,0.82,0.17,0.26,1.58,60.5,3.26,0,61.2,82,250,2,0,0,23,75,1.26,1.503469,"below average"
2014,"Mavericks","Al-Farouq Aminu","SF",74,3,46,4.62,1.07,0.95,0.84,5.53,50.4,8.73,0.16,45.9,80,220,4,0,0,24,73,1.89,1.555671,"below average"
2014,"Mavericks","Bernard James","C",16,2,0,2.44,0.67,0.13,0.94,2.32,59.3,5,0,44.4,82,240,1,0,0,29,75,1.06,0.375622,"below average"
2014,"Mavericks","Dirk Nowitzki","PF",77,77,135,5.94,1.74,0.51,0.43,15.44,56,17.06,0.17,50.8,84,245,16,0,0,36,84,2.14,12.64486,"star"
2014,"Warriors","Klay Thompson","SG",77,77,310,3.21,1.49,1.13,0.78,18.33,59.1,18.27,0.06,55.5,78,215,2,1,3,24,87,1.59,4.877317,"average"
2014,"Mavericks","J.J. Barea","PG",77,10,70,1.74,3.76,0.43,0.01,7.5,50.2,7.95,0.05,47,70,180,9,0,0,30,75,1.35,1.442732,"below average"
2014,"Warriors","Justin Holiday","SG",59,4,59,1.24,1.66,0.68,0.2,4.32,49.8,4.17,0,46.2,78,180,1,0,0,25,72,0.92,1.294667,"below average"
2014,"Warriors","Festus Ezeli","C",46,7,0,3.37,0.28,0.15,0.91,3.77,58,6.3,0,54.7,83,265,1,0,0,24,72,1.74,1.764656,"below average"
